SEQ,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE,fecha_measure,hora,num_dia,num_dia_sem,nom_dia,mes_nombre,mes,trimestre,anio
208,68,2019-11-14T12:27:31.327603Z,RISK,"",,,,,"",,2019-11-14,6,14,4,jue,nov,11,4,2019
209,68,2019-11-15T03:50:00.969562Z,REJECTED,INCOME,,,,,"",,2019-11-15,21,14,4,jue,nov,11,4,2019
210,69,2019-11-19T14:45:43.129987Z,RESPONSE,"",,,,,"",,2019-11-19,8,19,2,mar,nov,11,4,2019
211,69,2019-11-27T06:27:05.262710Z,RISK,"",,,,,"",,2019-11-27,0,27,3,mié,nov,11,4,2019
212,69,2019-12-04T06:55:05.156400Z,APPROVED,PLASTIC,0.3,14800,31,,"",,2019-12-04,0,4,3,mié,dic,12,4,2019
213,69,2019-12-06T08:31:07.657709Z,DELIVERED,"",,,,,44100,4,2019-12-06,2,6,5,vie,dic,12,4,2019
214,69,2019-12-10T20:02:05.435923Z,TXN,"",,,,117.127527520761,"",,2019-12-10,14,10,2,mar,dic,12,4,2019
215,69,2019-12-10T21:28:46.608960Z,TXN,"",,,,244.376782712498,"",,2019-12-10,15,10,2,mar,dic,12,4,2019
216,69,2019-12-11T02:29:07.522656Z,TXN,"",,,,558.325141428074,"",,2019-12-11,20,10,2,mar,dic,12,4,2019
217,70,2019-11-11T17:51:42.595891Z,RESPONSE,"",,,,,"",,2019-11-11,11,11,1,lun,nov,11,4,2019
218,70,2019-11-13T09:49:21.904666Z,RISK,"",,,,,"",,2019-11-13,3,13,3,mié,nov,11,4,2019
219,70,2019-11-18T15:59:25.716854Z,REJECTED,EMPTY,,,,,"",,2019-11-18,9,18,1,lun,nov,11,4,2019
220,71,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
221,72,2019-11-13T17:36:05.233219Z,RESPONSE,"",,,,,"",,2019-11-13,11,13,3,mié,nov,11,4,2019
222,72,2019-11-14T20:11:34.742198Z,RISK,"",,,,,"",,2019-11-14,14,14,4,jue,nov,11,4,2019
223,72,2019-11-18T07:15:14.896627Z,APPROVED,PLASTIC,0.32,300,32,,"",,2019-11-18,1,18,1,lun,nov,11,4,2019
224,72,2019-11-19T13:11:13.798378Z,DELIVERED,"",,,,,53100,0,2019-11-19,7,19,2,mar,nov,11,4,2019
225,72,2019-11-21T03:18:54.026266Z,TXN,"",,,,3358.29417118848,"",,2019-11-21,21,20,3,mié,nov,11,4,2019
226,75,2019-11-13T05:46:25.595760Z,RESPONSE,"",,,,,"",,2019-11-13,23,12,2,mar,nov,11,4,2019
227,75,2019-11-13T11:26:17.098310Z,RISK,"",,,,,"",,2019-11-13,5,13,3,mié,nov,11,4,2019
228,75,2019-11-14T06:09:24.125386Z,APPROVED,DIGITAL,0.37,0,42,,"",,2019-11-14,0,14,4,jue,nov,11,4,2019
229,76,2019-12-25T04:19:12.005789Z,RESPONSE,"",,,,,"",,2019-12-25,22,24,2,mar,dic,12,4,2019
230,76,2019-12-26T07:13:15.353501Z,RISK,"",,,,,"",,2019-12-26,1,26,4,jue,dic,12,4,2019
231,76,2019-12-28T23:35:11.804064Z,APPROVED,DIGITAL,0.47,39200,42,,"",,2019-12-28,17,28,6,sáb,dic,12,4,2019
232,76,2019-12-29T10:01:25.076813Z,TXN,"",,,,56.2064713929194,"",,2019-12-29,4,29,7,dom,dic,12,4,2019
233,77,2019-11-12T15:30:15.850569Z,RESPONSE,"",,,,,"",,2019-11-12,9,12,2,mar,nov,11,4,2019
234,77,2019-11-14T07:52:53.300870Z,RISK,"",,,,,"",,2019-11-14,1,14,4,jue,nov,11,4,2019
235,77,2019-11-14T20:28:43.523414Z,APPROVED,DIGITAL,0.45,2900,32,,"",,2019-11-14,14,14,4,jue,nov,11,4,2019
236,77,2019-11-15T04:22:23.961706Z,TXN,"",,,,81.2176807845238,"",,2019-11-15,22,14,4,jue,nov,11,4,2019
237,77,2019-11-21T02:59:01.684925Z,TXN,"",,,,9461.72715257255,"",,2019-11-21,20,20,3,mié,nov,11,4,2019
238,77,2019-11-22T15:58:08.215968Z,TXN,"",,,,18.3832334017978,"",,2019-11-22,9,22,5,vie,nov,11,4,2019
239,77,2019-11-30T06:53:11.513011Z,TXN,"",,,,533.390662100678,"",,2019-11-30,0,30,6,sáb,nov,11,4,2019
240,78,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
241,79,2019-11-14T14:36:18.801475Z,RESPONSE,"",,,,,"",,2019-11-14,8,14,4,jue,nov,11,4,2019
242,79,2019-11-17T04:53:56.440176Z,RISK,"",,,,,"",,2019-11-17,22,16,6,sáb,nov,11,4,2019
243,79,2019-11-20T02:26:04.636666Z,APPROVED,PLASTIC,0.38,78900,35,,"",,2019-11-20,20,19,2,mar,nov,11,4,2019
244,79,2019-11-24T05:50:27.561638Z,DELIVERED,"",,,,,53100,1,2019-11-24,23,23,6,sáb,nov,11,4,2019
245,79,2020-01-08T17:44:05.194723Z,TXN,"",,,,4106.53779184519,"",,2020-01-08,11,8,3,mié,ene,1,1,2020
246,79,2020-01-09T03:06:15.158822Z,TXN,"",,,,44.9985615282327,"",,2020-01-09,21,8,3,mié,ene,1,1,2020
247,79,2020-01-09T09:34:33.821616Z,TXN,"",,,,2.8008870132917,"",,2020-01-09,3,9,4,jue,ene,1,1,2020
248,79,2020-01-09T14:24:56.510006Z,TXN,"",,,,57.0881800705518,"",,2020-01-09,8,9,4,jue,ene,1,1,2020
249,80,2019-11-13T17:17:07.404749Z,RESPONSE,"",,,,,"",,2019-11-13,11,13,3,mié,nov,11,4,2019
250,80,2019-11-15T18:33:19.678666Z,RISK,"",,,,,"",,2019-11-15,12,15,5,vie,nov,11,4,2019
251,80,2019-11-16T22:03:43.473542Z,REJECTED,MOP,,,,,"",,2019-11-16,16,16,6,sáb,nov,11,4,2019
252,81,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
253,83,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
254,85,2019-11-12T19:03:15.692746Z,RESPONSE,"",,,,,"",,2019-11-12,13,12,2,mar,nov,11,4,2019
255,85,2019-11-17T10:04:33.943843Z,RISK,"",,,,,"",,2019-11-17,4,17,7,dom,nov,11,4,2019
256,85,2019-11-18T08:41:49.819229Z,REJECTED,INCOME,,,,,"",,2019-11-18,2,18,1,lun,nov,11,4,2019
257,86,2019-12-10T02:24:16.916256Z,RESPONSE,"",,,,,"",,2019-12-10,20,9,1,lun,dic,12,4,2019
258,86,2019-12-12T03:19:23.354054Z,RISK,"",,,,,"",,2019-12-12,21,11,3,mié,dic,12,4,2019
259,86,2019-12-22T01:56:15.862819Z,REJECTED,EMPTY,,,,,"",,2019-12-22,19,21,6,sáb,dic,12,4,2019
260,88,2019-11-11T13:23:48.173539Z,RESPONSE,"",,,,,"",,2019-11-11,7,11,1,lun,nov,11,4,2019
261,88,2019-11-12T12:21:46.737446Z,RISK,"",,,,,"",,2019-11-12,6,12,2,mar,nov,11,4,2019
262,88,2019-11-17T03:41:22.943242Z,APPROVED,PLASTIC,0.38,18200,43,,"",,2019-11-17,21,16,6,sáb,nov,11,4,2019
263,88,2019-11-20T07:18:28.572250Z,DELIVERED,"",,,,,53100,3,2019-11-20,1,20,3,mié,nov,11,4,2019
264,88,2019-11-25T09:22:13.346486Z,TXN,"",,,,507.356262724216,"",,2019-11-25,3,25,1,lun,nov,11,4,2019
265,89,2019-11-11T12:19:18.778570Z,RESPONSE,"",,,,,"",,2019-11-11,6,11,1,lun,nov,11,4,2019
266,89,2019-11-17T03:32:12.268435Z,RISK,"",,,,,"",,2019-11-17,21,16,6,sáb,nov,11,4,2019
267,89,2019-11-21T09:22:54.876979Z,APPROVED,PLASTIC,0.36,4300,39,,"",,2019-11-21,3,21,4,jue,nov,11,4,2019
268,89,2019-11-22T04:19:24.371616Z,DELIVERED,"",,,,,44100,3,2019-11-22,22,21,4,jue,nov,11,4,2019
269,89,2019-12-04T19:24:03.580387Z,TXN,"",,,,149.744858231532,"",,2019-12-04,13,4,3,mié,dic,12,4,2019
270,89,2019-12-16T04:27:01.787472Z,TXN,"",,,,1682.41567335676,"",,2019-12-16,22,15,7,dom,dic,12,4,2019
271,89,2019-12-16T06:56:16.987114Z,TXN,"",,,,138.822650459167,"",,2019-12-16,0,16,1,lun,dic,12,4,2019
272,89,2019-12-16T08:48:55.839917Z,TXN,"",,,,1355.4118192616,"",,2019-12-16,2,16,1,lun,dic,12,4,2019
273,89,2019-12-19T14:46:12.872410Z,TXN,"",,,,46.0989406238349,"",,2019-12-19,8,19,4,jue,dic,12,4,2019
274,92,2019-11-15T00:57:11.550614Z,RESPONSE,"",,,,,"",,2019-11-15,18,14,4,jue,nov,11,4,2019
275,92,2019-11-17T16:09:30.895805Z,RISK,"",,,,,"",,2019-11-17,10,17,7,dom,nov,11,4,2019
276,92,2019-11-20T07:38:54.354710Z,APPROVED,PLASTIC,0.43,1700,37,,"",,2019-11-20,1,20,3,mié,nov,11,4,2019
277,92,2019-11-24T10:45:03.720845Z,DELIVERED,"",,,,,11560,1,2019-11-24,4,24,7,dom,nov,11,4,2019
278,94,2020-01-30T09:01:08.573866Z,RESPONSE,"",,,,,"",,2020-01-30,3,30,4,jue,ene,1,1,2020
279,94,2020-02-02T18:35:24.677952Z,RISK,"",,,,,"",,2020-02-02,12,2,7,dom,feb,2,1,2020
280,94,2020-02-04T07:27:52.226323Z,APPROVED,DIGITAL,0.42,200,34,,"",,2020-02-04,1,4,2,mar,feb,2,1,2020
281,94,2020-02-06T03:26:04.415510Z,TXN,"",,,,3797.1491913337,"",,2020-02-06,21,5,3,mié,feb,2,1,2020
282,94,2020-02-14T06:12:30.554381Z,TXN,"",,,,772.827732565592,"",,2020-02-14,0,14,5,vie,feb,2,1,2020
283,94,2020-02-14T23:50:12.225898Z,TXN,"",,,,56.893977211799,"",,2020-02-14,17,14,5,vie,feb,2,1,2020
284,94,2020-02-26T03:04:48.633542Z,TXN,"",,,,1667.14163926883,"",,2020-02-26,21,25,2,mar,feb,2,1,2020
285,94,2020-02-26T03:17:48.290726Z,TXN,"",,,,78.5890005179536,"",,2020-02-26,21,25,2,mar,feb,2,1,2020
286,96,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
287,98,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
288,99,2019-11-11T12:24:44.312515Z,RESPONSE,"",,,,,"",,2019-11-11,6,11,1,lun,nov,11,4,2019
289,99,2019-11-13T20:19:23.109254Z,RISK,"",,,,,"",,2019-11-13,14,13,3,mié,nov,11,4,2019
290,99,2019-11-19T19:20:45.947731Z,APPROVED,DIGITAL,0.48,1400,48,,"",,2019-11-19,13,19,2,mar,nov,11,4,2019
291,99,2019-11-21T01:30:41.834707Z,TXN,"",,,,125.385366021756,"",,2019-11-21,19,20,3,mié,nov,11,4,2019
292,99,2019-12-06T01:31:28.330349Z,TXN,"",,,,459.663896834392,"",,2019-12-06,19,5,4,jue,dic,12,4,2019
293,99,2019-12-08T06:19:32.327127Z,TXN,"",,,,7135.48945920937,"",,2019-12-08,0,8,7,dom,dic,12,4,2019
294,101,2019-11-11T16:45:39.720096Z,RESPONSE,"",,,,,"",,2019-11-11,10,11,1,lun,nov,11,4,2019
295,101,2019-11-12T10:23:32.336765Z,RISK,"",,,,,"",,2019-11-12,4,12,2,mar,nov,11,4,2019
296,101,2019-11-14T21:24:35.123616Z,APPROVED,DIGITAL,0.33,24600,34,,"",,2019-11-14,15,14,4,jue,nov,11,4,2019
297,101,2019-11-15T20:04:26.245805Z,TXN,"",,,,17477.8079925541,"",,2019-11-15,14,15,5,vie,nov,11,4,2019
298,101,2019-11-22T17:45:14.067965Z,TXN,"",,,,233.349344464175,"",,2019-11-22,11,22,5,vie,nov,11,4,2019
299,101,2019-11-23T17:32:16.232784Z,TXN,"",,,,364.646048369633,"",,2019-11-23,11,23,6,sáb,nov,11,4,2019
300,103,2019-11-12T16:46:07.744368Z,RESPONSE,"",,,,,"",,2019-11-12,10,12,2,mar,nov,11,4,2019
301,103,2019-11-19T00:34:59.070634Z,RISK,"",,,,,"",,2019-11-19,18,18,1,lun,nov,11,4,2019
302,103,2019-11-19T15:54:48.543926Z,REJECTED,USAGE,,,,,"",,2019-11-19,9,19,2,mar,nov,11,4,2019
303,104,2019-11-11T12:45:14.044925Z,RESPONSE,"",,,,,"",,2019-11-11,6,11,1,lun,nov,11,4,2019
304,104,2019-11-14T11:41:59.108093Z,RISK,"",,,,,"",,2019-11-14,5,14,4,jue,nov,11,4,2019
305,104,2019-11-18T09:44:56.207126Z,APPROVED,PLASTIC,0.34,19100,35,,"",,2019-11-18,3,18,1,lun,nov,11,4,2019
306,104,2019-12-12T18:58:33.645475Z,DELIVERED,"",,,,,44100,2,2019-12-12,12,12,4,jue,dic,12,4,2019
307,104,2019-12-18T05:59:16.023696Z,TXN,"",,,,373.573229339453,"",,2019-12-18,23,17,2,mar,dic,12,4,2019
308,104,2019-12-18T15:08:16.648800Z,TXN,"",,,,153.843512413833,"",,2019-12-18,9,18,3,mié,dic,12,4,2019
309,104,2019-12-19T09:23:23.048995Z,TXN,"",,,,20.2754884472305,"",,2019-12-19,3,19,4,jue,dic,12,4,2019
310,105,2019-12-05T11:31:21.879235Z,RESPONSE,"",,,,,"",,2019-12-05,5,5,4,jue,dic,12,4,2019
311,105,2019-12-06T20:30:35.743536Z,RISK,"",,,,,"",,2019-12-06,14,6,5,vie,dic,12,4,2019
312,105,2019-12-07T03:37:35.599699Z,APPROVED,PLASTIC,0.49,2700,48,,"",,2019-12-07,21,6,5,vie,dic,12,4,2019
313,105,2019-12-10T01:31:22.892074Z,DELIVERED,"",,,,,53100,2,2019-12-10,19,9,1,lun,dic,12,4,2019
314,108,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
315,114,2019-11-12T13:33:25.377034Z,RESPONSE,"",,,,,"",,2019-11-12,7,12,2,mar,nov,11,4,2019
316,114,2019-11-13T02:30:57.929933Z,RISK,"",,,,,"",,2019-11-13,20,12,2,mar,nov,11,4,2019
317,114,2019-11-19T10:40:09.904858Z,REJECTED,MOP,,,,,"",,2019-11-19,4,19,2,mar,nov,11,4,2019
318,115,2019-11-24T02:45:46.432368Z,RESPONSE,"",,,,,"",,2019-11-24,20,23,6,sáb,nov,11,4,2019
319,115,2019-11-24T16:33:49.544669Z,RISK,"",,,,,"",,2019-11-24,10,24,7,dom,nov,11,4,2019
320,115,2019-11-27T08:34:48.384739Z,APPROVED,PLASTIC,0.46,27400,32,,"",,2019-11-27,2,27,3,mié,nov,11,4,2019
321,115,2019-11-29T10:00:32.026867Z,DELIVERED,"",,,,,64000,1,2019-11-29,4,29,5,vie,nov,11,4,2019
322,115,2019-12-12T18:02:57.476659Z,TXN,"",,,,1657.53746985932,"",,2019-12-12,12,12,4,jue,dic,12,4,2019
323,115,2020-01-02T09:41:51.668218Z,TXN,"",,,,2.53216050130616,"",,2020-01-02,3,2,4,jue,ene,1,1,2020
324,115,2020-01-18T14:25:54.690989Z,TXN,"",,,,356.710631172616,"",,2020-01-18,8,18,6,sáb,ene,1,1,2020
325,115,2020-01-20T08:10:41.552371Z,TXN,"",,,,13.8760349925399,"",,2020-01-20,2,20,1,lun,ene,1,1,2020
326,115,2020-01-20T11:44:15.442281Z,TXN,"",,,,1.51892149617261,"",,2020-01-20,5,20,1,lun,ene,1,1,2020
327,116,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
328,117,2019-11-11T09:45:37.541837Z,RESPONSE,"",,,,,"",,2019-11-11,3,11,1,lun,nov,11,4,2019
329,117,2019-11-15T03:01:32.547965Z,RISK,"",,,,,"",,2019-11-15,21,14,4,jue,nov,11,4,2019
330,117,2019-11-16T03:32:25.583539Z,APPROVED,DIGITAL,0.44,24400,46,,"",,2019-11-16,21,15,5,vie,nov,11,4,2019
331,117,2019-11-17T01:34:41.221546Z,TXN,"",,,,6798.16380459801,"",,2019-11-17,19,16,6,sáb,nov,11,4,2019
332,117,2019-11-19T01:38:33.124502Z,TXN,"",,,,351.947637141704,"",,2019-11-19,19,18,1,lun,nov,11,4,2019
333,117,2019-11-19T05:52:30.866275Z,TXN,"",,,,8.98129216066483,"",,2019-11-19,23,18,1,lun,nov,11,4,2019
334,118,2019-11-19T14:43:41.512224Z,RESPONSE,"",,,,,"",,2019-11-19,8,19,2,mar,nov,11,4,2019
335,118,2019-11-20T13:48:36.489312Z,RISK,"",,,,,"",,2019-11-20,7,20,3,mié,nov,11,4,2019
336,118,2019-11-20T19:37:09.482822Z,APPROVED,DIGITAL,0.4,36700,33,,"",,2019-11-20,13,20,3,mié,nov,11,4,2019
337,118,2019-11-28T16:10:38.703821Z,TXN,"",,,,257.685661687407,"",,2019-11-28,10,28,4,jue,nov,11,4,2019
338,118,2019-11-30T05:22:22.582963Z,TXN,"",,,,130.752860191693,"",,2019-11-30,23,29,5,vie,nov,11,4,2019
339,118,2019-12-02T05:04:40.750464Z,TXN,"",,,,27.6590911142989,"",,2019-12-02,23,1,7,dom,dic,12,4,2019
340,118,2019-12-02T11:15:11.138688Z,TXN,"",,,,196.357069033325,"",,2019-12-02,5,2,1,lun,dic,12,4,2019
341,118,2019-12-02T15:12:44.969184Z,TXN,"",,,,1485.22815039751,"",,2019-12-02,9,2,1,lun,dic,12,4,2019
342,119,2019-11-25T06:07:21.183456Z,RESPONSE,"",,,,,"",,2019-11-25,0,25,1,lun,nov,11,4,2019
343,119,2019-11-26T12:05:15.198950Z,RISK,"",,,,,"",,2019-11-26,6,26,2,mar,nov,11,4,2019
344,119,2019-11-26T19:44:41.995565Z,APPROVED,DIGITAL,0.35,9700,47,,"",,2019-11-26,13,26,2,mar,nov,11,4,2019
345,119,2020-05-03T05:31:00.847344Z,TXN,"",,,,121.218815360708,"",,2020-05-03,0,3,7,dom,may,5,2,2020
346,119,2020-05-03T23:39:00.448042Z,TXN,"",,,,102.300171123106,"",,2020-05-03,18,3,7,dom,may,5,2,2020
347,120,2019-11-11T09:43:12.171677Z,RESPONSE,"",,,,,"",,2019-11-11,3,11,1,lun,nov,11,4,2019
348,120,2019-11-12T23:10:19.391117Z,RISK,"",,,,,"",,2019-11-12,17,12,2,mar,nov,11,4,2019
349,120,2019-11-13T18:43:23.577427Z,APPROVED,DIGITAL,0.43,700,34,,"",,2019-11-13,12,13,3,mié,nov,11,4,2019
350,120,2019-12-01T05:31:30.074189Z,TXN,"",,,,1929.78090094272,"",,2019-12-01,23,30,6,sáb,nov,11,4,2019
351,120,2019-12-01T11:25:32.576045Z,TXN,"",,,,14.6789156562274,"",,2019-12-01,5,1,7,dom,dic,12,4,2019
352,122,2019-11-13T01:12:07.138195Z,RESPONSE,"",,,,,"",,2019-11-13,19,12,2,mar,nov,11,4,2019
353,122,2019-11-14T17:13:14.487802Z,RISK,"",,,,,"",,2019-11-14,11,14,4,jue,nov,11,4,2019
354,122,2019-11-18T11:04:31.351440Z,REJECTED,INCOME,,,,,"",,2019-11-18,5,18,1,lun,nov,11,4,2019
355,123,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
356,124,2019-11-13T23:13:34.042973Z,RESPONSE,"",,,,,"",,2019-11-13,17,13,3,mié,nov,11,4,2019
357,124,2019-11-15T02:19:30.956534Z,RISK,"",,,,,"",,2019-11-15,20,14,4,jue,nov,11,4,2019
358,124,2019-11-18T04:33:59.859792Z,REJECTED,INCOME,,,,,"",,2019-11-18,22,17,7,dom,nov,11,4,2019
359,125,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
360,126,2019-11-16T23:26:47.789837Z,RESPONSE,"",,,,,"",,2019-11-16,17,16,6,sáb,nov,11,4,2019
361,126,2019-11-17T23:06:03.654720Z,RISK,"",,,,,"",,2019-11-17,17,17,7,dom,nov,11,4,2019
362,126,2019-11-21T19:50:38.659085Z,REJECTED,MOP,,,,,"",,2019-11-21,13,21,4,jue,nov,11,4,2019
363,127,2019-11-11T07:08:27.744317Z,RESPONSE,"",,,,,"",,2019-11-11,1,11,1,lun,nov,11,4,2019
364,127,2019-11-11T13:43:23.506781Z,RISK,"",,,,,"",,2019-11-11,7,11,1,lun,nov,11,4,2019
365,127,2019-11-12T11:55:19.755379Z,APPROVED,DIGITAL,0.33,12600,44,,"",,2019-11-12,5,12,2,mar,nov,11,4,2019
366,127,2019-11-16T13:04:28.262784Z,TXN,"",,,,134.405523251372,"",,2019-11-16,7,16,6,sáb,nov,11,4,2019
367,127,2019-11-18T21:33:11.231424Z,TXN,"",,,,65.5924566836602,"",,2019-11-18,15,18,1,lun,nov,11,4,2019
368,127,2019-11-19T14:40:54.317597Z,TXN,"",,,,60.1922663593898,"",,2019-11-19,8,19,2,mar,nov,11,4,2019
369,128,2019-11-17T08:28:53.106038Z,RESPONSE,"",,,,,"",,2019-11-17,2,17,7,dom,nov,11,4,2019
370,128,2019-11-18T07:53:03.081091Z,RISK,"",,,,,"",,2019-11-18,1,18,1,lun,nov,11,4,2019
371,128,2019-11-18T22:56:51.170870Z,REJECTED,USAGE,,,,,"",,2019-11-18,16,18,1,lun,nov,11,4,2019
372,129,2019-11-17T16:43:02.881114Z,RESPONSE,"",,,,,"",,2019-11-17,10,17,7,dom,nov,11,4,2019
373,129,2019-11-22T06:54:25.215926Z,RISK,"",,,,,"",,2019-11-22,0,22,5,vie,nov,11,4,2019
374,129,2019-11-23T14:08:59.408909Z,APPROVED,PLASTIC,0.45,23600,37,,"",,2019-11-23,8,23,6,sáb,nov,11,4,2019
375,129,2019-11-27T02:35:02.847840Z,DELIVERED,"",,,,,44100,0,2019-11-27,20,26,2,mar,nov,11,4,2019
376,129,2019-11-27T05:03:46.017274Z,TXN,"",,,,44.7545447317338,"",,2019-11-27,23,26,2,mar,nov,11,4,2019
377,129,2019-12-30T08:07:01.417958Z,TXN,"",,,,317.932141959555,"",,2019-12-30,2,30,1,lun,dic,12,4,2019
378,129,2019-12-30T15:36:14.179450Z,TXN,"",,,,26441.9107711176,"",,2019-12-30,9,30,1,lun,dic,12,4,2019
379,129,2019-12-30T17:34:24.820781Z,TXN,"",,,,504.292590898703,"",,2019-12-30,11,30,1,lun,dic,12,4,2019
380,130,2019-11-17T11:44:28.867114Z,RESPONSE,"",,,,,"",,2019-11-17,5,17,7,dom,nov,11,4,2019
381,130,2019-11-18T10:43:31.895443Z,RISK,"",,,,,"",,2019-11-18,4,18,1,lun,nov,11,4,2019
382,130,2019-11-23T01:24:02.016201Z,REJECTED,USAGE,,,,,"",,2019-11-23,19,22,5,vie,nov,11,4,2019
383,131,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
384,132,2020-01-11T00:26:18.860986Z,RESPONSE,"",,,,,"",,2020-01-11,18,10,5,vie,ene,1,1,2020
385,132,2020-01-12T11:47:03.634829Z,RISK,"",,,,,"",,2020-01-12,5,12,7,dom,ene,1,1,2020
386,132,2020-01-18T07:43:03.938218Z,REJECTED,MOP,,,,,"",,2020-01-18,1,18,6,sáb,ene,1,1,2020
387,133,2019-11-11T06:00:00Z,NO_RESPONSE,"",,,,,"",,2019-11-11,0,11,1,lun,nov,11,4,2019
388,134,2019-11-11T17:51:32.958317Z,RESPONSE,"",,,,,"",,2019-11-11,11,11,1,lun,nov,11,4,2019
389,134,2019-11-17T10:01:36.608016Z,RISK,"",,,,,"",,2019-11-17,4,17,7,dom,nov,11,4,2019
390,134,2019-11-19T08:28:57.604973Z,APPROVED,DIGITAL,0.4,3200,49,,"",,2019-11-19,2,19,2,mar,nov,11,4,2019
391,134,2019-11-19T22:27:22.422729Z,TXN,"",,,,184.678653258862,"",,2019-11-19,16,19,2,mar,nov,11,4,2019
392,135,2019-11-13T01:00:08.345837Z,RESPONSE,"",,,,,"",,2019-11-13,19,12,2,mar,nov,11,4,2019
393,135,2019-11-14T23:59:52.074614Z,RISK,"",,,,,"",,2019-11-14,17,14,4,jue,nov,11,4,2019
394,135,2019-11-18T01:42:52.421530Z,APPROVED,PLASTIC,0.35,9900,46,,"",,2019-11-18,19,17,7,dom,nov,11,4,2019
395,135,2019-11-18T10:34:22.921335Z,DELIVERED,"",,,,,64000,2,2019-11-18,4,18,1,lun,nov,11,4,2019
396,135,2019-11-19T22:48:59.768409Z,TXN,"",,,,1640.48281179686,"",,2019-11-19,16,19,2,mar,nov,11,4,2019
397,135,2019-11-20T09:33:46.817424Z,TXN,"",,,,23103.6104489866,"",,2019-11-20,3,20,3,mié,nov,11,4,2019
398,135,2019-11-20T10:16:17.985302Z,TXN,"",,,,1029.44930035798,"",,2019-11-20,4,20,3,mié,nov,11,4,2019
399,136,2019-11-18T17:33:26.275795Z,RESPONSE,"",,,,,"",,2019-11-18,11,18,1,lun,nov,11,4,2019
400,136,2019-11-19T16:20:17.223101Z,RISK,"",,,,,"",,2019-11-19,10,19,2,mar,nov,11,4,2019
401,136,2019-11-21T00:12:53.789587Z,APPROVED,PLASTIC,0.49,7900,42,,"",,2019-11-21,18,20,3,mié,nov,11,4,2019
402,136,2019-11-21T18:59:33.749981Z,DELIVERED,"",,,,,44620,3,2019-11-21,12,21,4,jue,nov,11,4,2019
403,136,2019-11-27T19:03:15.308870Z,TXN,"",,,,174.061074031374,"",,2019-11-27,13,27,3,mié,nov,11,4,2019
404,136,2019-11-28T06:34:28.048282Z,TXN,"",,,,34.1156289525016,"",,2019-11-28,0,28,4,jue,nov,11,4,2019
405,136,2019-12-03T22:37:57.387043Z,TXN,"",,,,80.9597485879151,"",,2019-12-03,16,3,2,mar,dic,12,4,2019
406,136,2019-12-04T12:48:17.815997Z,TXN,"",,,,1.23886347464978,"",,2019-12-04,6,4,3,mié,dic,12,4,2019
407,136,2020-02-01T13:22:12.326909Z,TXN,"",,,,95.3723494065377,"",,2020-02-01,7,1,6,sáb,feb,2,1,2020
408,137,2019-11-14T19:35:34.445933Z,RESPONSE,"",,,,,"",,2019-11-14,13,14,4,jue,nov,11,4,2019
409,137,2019-11-15T19:55:49.766995Z,RISK,"",,,,,"",,2019-11-15,13,15,5,vie,nov,11,4,2019
410,137,2019-11-19T14:17:50.716982Z,REJECTED,EMPTY,,,,,"",,2019-11-19,8,19,2,mar,nov,11,4,2019
411,139,2019-11-11T13:07:44.660006Z,RESPONSE,"",,,,,"",,2019-11-11,7,11,1,lun,nov,11,4,2019
412,139,2019-11-16T09:56:03.397344Z,RISK,"",,,,,"",,2019-11-16,3,16,6,sáb,nov,11,4,2019
413,139,2019-11-18T07:39:23.272099Z,APPROVED,DIGITAL,0.49,4400,34,,"",,2019-11-18,1,18,1,lun,nov,11,4,2019
414,139,2019-11-19T17:07:33.324614Z,TXN,"",,,,1210.90006757724,"",,2019-11-19,11,19,2,mar,nov,11,4,2019
415,139,2019-11-21T05:58:45.964531Z,TXN,"",,,,16360.3960595617,"",,2019-11-21,23,20,3,mié,nov,11,4,2019
416,139,2019-11-21T16:07:59.641507Z,TXN,"",,,,11.896057978206,"",,2019-11-21,10,21,4,jue,nov,11,4,2019
417,140,2019-11-26T00:29:17.556576Z,RESPONSE,"",,,,,"",,2019-11-26,18,25,1,lun,nov,11,4,2019
